id	modified	bibliographicCitation	references	institutionCode	collectionCode	basisOfRecord	catalogNumber	individualCount	year	month	day	fieldNotes	waterBody	country	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	identifiedBy	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	scientificNameAuthorship
urn:catalog:AADC:NSSD:NSSD-5650	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5650	2				See file Part 6	Southern Ocean	Australia	Between Norfolk and Nepean	0	0	-29.0666666667	167.966666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5648	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5648	6	1994	11	10	2 pods of 2 whales occasionally splashing, See file Part 6	Southern Ocean	Australia	off Montague Island	0	0	-36.25	150.266666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5647	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5647	50	1994	07	10	- large group spread across 10 miles E-W, See file Part 6	Southern Ocean	Australia		0	0	-41.7333333333	148.833333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5645	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5645	1	1992	03	02	baby humpback stranded on beach - alive, See file Part 5 - calf had stranded after a storm and was put back in the ocean	Southern Ocean	Australia	Yaught Club Beach WAPET camp W	0	0	-20.9166666667	115.316666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5643	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5643	2	1991	10	11	, calf breaching, See file part 5, black calf	Southern Ocean	Australia		0	0	-21.1	115.133333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5641	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5641	1	1977	09	26	Dead humpback calf washed up on beach, See File part 1 - animal dead	Southern Ocean	Australia	Surfers Paradise	0	0	-28	153.5	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5640	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5640	1	1979	08	05	1mi out, See File part 1	Southern Ocean	Australia	Seal Rocks Lighthouse	0	0	-32.4666666667	152.583333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5126	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5126	3	1986	08	24		Southern Ocean	Australia	Chesterfield Reef	0	0	-19	159	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5115	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5115	1	1987	06	19		Southern Ocean	Australia	Hapu Group  Tonga	0	0			500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5109	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5109	1	1989	11	18		Southern Ocean	Australia	Isle of Pins New Caledonia	0	0	-22.8333333333	167	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5107	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5107	2	1994	04	12		Southern Ocean	Australia	Wallis Island Lagoon	0	0			500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5105	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5105	3	1989	09	05		Southern Ocean	Australia	Between Russel and New George	0	0	-8	158	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5092	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5092	2	1988	11	12		Southern Ocean	Australia	E & W Samoa	0	0			500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5090	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5090	1	1988	10	03		Southern Ocean	Australia	South West of New Caledonia	0	0	-22.3833333333	167.533333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5089	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5089	1	1988	09	20		Southern Ocean	Australia	Islands near Cue reef	0	0			500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5239	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5239	3	1991	09	14	2 groups, 1 single whale and one adult with smaller whale.	Southern Ocean	Australia	Lagoon and near Passage Is	0	0			500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5110	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5110	0	1989	11	04		Southern Ocean	Australia	30km off Kiela	0	0			500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4927	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4927	1	1991	09	01	See file Part 5	Southern Ocean	Australia	NW Barrow Is - 25nm	0	0	-20.6166666667	114.766666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-3403	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3403	2	1980	07	28	See File part 1	Southern Ocean	Australia	Big Broadhurst Reef	0	0	-18.9666666667	147.683333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-3426	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3426	4	1981	08	28	See File part 1	Southern Ocean	Australia	4km from townsville	0	0	-19.3333333333	147.5	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-3430	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3430	2	1980	07	28	See File part 1	Southern Ocean	Australia	Big Broadhurst Reef	0	0	-18.9666666667	147.683333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-3946	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-3946	1	1983	08	30		Southern Ocean	Australia		0	0	-22.3	151.916666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-4075	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-4075	1	1987	08	21		Southern Ocean	Australia		0	0	-21.6	151.5	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-6034	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6034	3	1999	07	09		Southern Ocean	Australia	near Degerando Island	0	0	-15.6333333333	124.216666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-6032	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6032	1	1999	07	09		Southern Ocean	Australia	near Degerando Island	0	0	-15.35	124.15	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-6031	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6031	1	1999	07	08		Southern Ocean	Australia		0	0	-15.4	123.633333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-6030	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6030	1	1999	07	08		Southern Ocean	Australia		0	0	-15.7833333333	123.2	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-6012	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6012	1	1999	06	21		Southern Ocean	Australia	off Sydney Heads	0	0	-33.9166666667	151.35	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5620	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5620	3	1993	05	27	2 breaching  1 surfaced near boat  See file part 5	Southern Ocean	Australia	4miles north of Bernier & Koks	0	0	-24.7666666667	113.166666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5619	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5619	1				Humpback calf dead with hole in side - See File part 1	Southern Ocean	Australia	Napier Peninsular	0	0	-11.95	135.583333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5617	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5617	1	1992	09	14	Moved away north-east as we approached	Southern Ocean	Australia		0	0	-20.9166666667	149.25	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5616	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5616	1	1992	09	13	Moved north-west when approached	Southern Ocean	Australia		0	0	-20.6166666667	149.016666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5615	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5615	2	1991	08	20	am swimming north, pm swimming south - Saw at 1100 and 1705	Southern Ocean	Australia	Off Sunshine Beach	0	0	-27.1	153.4	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5609	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5609	2	1989	09	11	smaller 9m	Southern Ocean	Australia	8nm n/n/e cape moreton	0	0	-26.9166666667	153.466666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5088	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5088	2	1988	10	01		Southern Ocean	Australia	Alamere Island	0	0	-22	167	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5085	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5085	0	1988	07	21		Southern Ocean	Australia	Kenn Reef	0	0			500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5082	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5082	2	1993	07	22	Single animals seen at a time. Sightings over a period of 3 days.	Southern Ocean	Australia	Outside the Bay New Caledonia	0	0			500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5081	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5081	6	1993	09	15	Mainly sounding. One breached.	Southern Ocean	Australia	Inside Reef SE Coast New Caled	0	0	-21.5	166.5	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5079	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5079	3	1993	11	07	Breaching and comming right out of the water	Southern Ocean	Australia	Off Maryborough QLD	0	0	-26.0833333333	153.25	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5076	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5076	1	1992	10	05	Stayed for 15 minutes.	Southern Ocean	Australia	Boat anchorage at Nuie Island	0	0			500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-6580	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6580	3	1999	07	29		Southern Ocean	Australia		0	0	-15.6666666667	124.35	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-6269	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6269	1	1997	08	08		Southern Ocean	Australia		0	0	-15.65	124.066666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-6228	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-6228	1	1997	07	30		Southern Ocean	Australia		0	0	-15.55	124.25	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5996	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5996						Southern Ocean	Australia		0	0			500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5991	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5991		1998	06	25		Southern Ocean	Australia	Off James Price Point, WA	0	0			500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5989	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5989	4	1998	10	10		Southern Ocean	Australia	Alexandria Bay, Noosa Nat Park	0	0	-26.3833333333	153.116666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5987	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5987	5	1998	10	10	See record 2023	Southern Ocean	Australia	Laguna Bay, Noosa	0	0	-26.3666666667	153.083333333	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5986	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5986	2	1998	09	17		Southern Ocean	Australia	Off Noosa	0	0	-26.4833333333	153.116666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5985	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5985	1	1998	08	04		Southern Ocean	Australia	Off Point Hicks	0	0	-38.3333333333	149.416666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
urn:catalog:AADC:NSSD:NSSD-5984	2005-07-01 00:00:00.0	see http://www1.data.antarctica.gov.au/aadc/metadata/citation.cfm?entry_id=DB_Cetacean_NSSD	http://data.marinemammals.gov.au/nmmdb	AADC	NSSD	HumanObservation	NSSD-5984	1	1998	07	26		Southern Ocean	Australia	Off Point Hicks	0	0	-38.3333333333	149.416666667	500		Megaptera novaeangliae	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	novaeangliae		(Borowski,1781)
